x	u
  0.1963495408493621	   1.038940569004692
  0.4908738521234052	  0.9632889058321695
   1.079922474671491	  0.5225175538034709
   1.178097245096172	   0.419306790967278
   1.374446785945534	  0.1970832002186501
   1.668971097219578	 -0.1551318881073745
   1.767145867644259	 -0.2717637999644107
   2.748893571891069	  -1.085259895307744
   3.337942194439155	  -1.070073668152553
   4.319689898685965	 -0.2730235321577554
   4.417864669110647	 -0.1587904767380064
   4.516039439535327	-0.04119311414193311
    4.71238898038469	  0.2008158061480461
   5.203262832508095	  0.8027934595025628
   5.497787143782138	   1.119249649682358
   5.595961914206819	   1.209943030245474
     5.6941366846315	   1.291009598272703
   5.890486225480862	   1.418799732297119
   5.988660995905543	   1.462840689582935
   6.283185307179586	   1.500844767629318
   6.381360077604267	   1.478760712632499
   6.774059159302992	   1.201708628699127
   6.970408700152354	  0.9516919227775101
   7.166758241001715	  0.6365009872552622
   8.050331174823844	  -1.141124609725819
   8.148505945248527	  -1.323305349696352
   8.737554567796613	  -2.109528343271148
   8.933904108645974	  -2.232359794248619
   9.228428419920018	  -2.287006862868759
   9.915651812892785	  -1.954027236558942
   10.01382658331747	  -1.873079125996421
   10.11200135374215	  -1.787706801425851
   10.40652566501619	  -1.516109097603948
   10.50470043544087	  -1.423618885107499
   10.70104997629023	  -1.240383156141488
    10.8973995171396	  -1.063296633144481
   11.19192382841364	 -0.8158398855010672
   11.48644813968768	  -0.594140113158067
   11.58462291011236	 -0.5259604460747523
   12.17367153266045	 -0.1641683904284907
    12.9590696960579	  0.2850059126747186
   13.54811831860598	  0.7028710760512284
   14.13716694115407	   1.249404521077329
   14.23534171157875	   1.352388649993524
   14.43169125242811	   1.565130198155553
   14.52986602285279	   1.673541952978829
   14.62804079327747	   1.782196971058024
    15.0207398749762	   2.196990363200679
   15.11891464540088	   2.288991877904258
   15.31526418625024	   2.447865401693413
   15.41343895667492	   2.511217389835207
    15.5116137270996	    2.56143309091841
   15.80613803837365	    2.61554617217768
   15.90431280879833	   2.595983364547539
   16.00248757922301	   2.555335704379178
   16.19883712007237	    2.40711837079546
   16.78788574262046	    1.43021383231555
    17.0824100538945	  0.7104351100196877
   17.18058482431918	  0.4537475891710537
   17.76963344686727	  -1.019187021314651
   17.96598298771663	  -1.408230108133661
   18.26050729899067	  -1.835740939185683
   18.84955592153876	  -2.093473195387559
   18.94773069196344	  -2.067933125187795
   19.53677931451153	  -1.645586746062449
   19.63495408493621	  -1.545854353473031
   19.83130362578557	  -1.334243126350764
   20.42035224833366	 -0.6692668807443674
    20.7148765596077	 -0.3446377227925103
   20.81305133003238	 -0.2384564396571446
   21.69662426385451	  0.7139301357108137
   21.99114857512855	   1.050314798309981
   22.08932334555323	   1.165567588242324
   22.28567288640259	   1.399488671677317
   22.58019719767664	   1.751109881998716
   22.67837196810132	   1.865334877573171
   23.07107104980004	   2.275063096924717
   23.16924582022472	   2.357882403902055
    23.2674205906494	   2.429279292354782
   23.36559536107409	   2.487314379722175
   23.46377013149877	   2.530021767371657
   23.75829444277281	   2.547177473554346
   24.64186737659494	    1.33979212587409
   24.93639168786898	  0.5630712244866513
   25.62361508084175	  -1.339792125879065
   25.81996462169111	  -1.773662785163565
   25.91813939211579	  -1.957958901653134
   26.21266370338984	  -2.364323656599822
   26.60536278508856	  -2.561752819068619
   27.68528525976005	  -1.751109881997164
    27.9798095710341	  -1.399488671675828
   28.66703296400686	  -0.604983150483713
   28.96155727528091	 -0.2856137889334519
   30.33600406122644	    1.22460111787271
   30.43417883165112	   1.334243126350284
   30.72870314292516	   1.645586746061928
   32.20132469929538	   1.572777850593215
   32.59402378099411	  0.7985545717901006
   32.88854809226815	 0.06398819106487647
   33.28124717396687	 -0.9609434799154185
   33.47759671481623	  -1.430213832314502
    33.6739462556656	  -1.838073385274056
   33.96847056693964	  -2.298577048124169
   34.06664533736432	  -2.407118370794834
     34.164820107789	  -2.492605079302056
   34.26299487821368	  -2.555335704378729
   34.55751918948772	  -2.615293083442182
   35.14656781203581	  -2.288991877904407
   35.24474258246049	  -2.196990363200863
   35.53926689373453	  -1.890085745171047
   35.63744166415922	  -1.782196971058284
   36.12831551628262	  -1.249404521077589
   36.71736413883071	 -0.7028710760514481
   36.91371367968007	 -0.5505880891052203
   37.01188845010475	  -0.479692987443502
   37.69911184307752	-0.05493268600248075
   37.99363615435156	  0.1090117127635779
   38.97538385859837	  0.7390127221706699
   39.17173339944773	  0.8955771485828774
   39.46625771072178	   1.150834681680784
   39.66260725157114	   1.331493676343197
   40.15348110369455	   1.787706801424671
   40.25165587411922	   1.873079125995298
   40.64435495581795	   2.157651247997205
   40.93887926709199	    2.27396789417603
   41.33157834879071	   2.232359794249489
    41.4297531192154	   2.179951314343708
   41.62610266006476	   2.020945531064679
   42.21515128261284	   1.141124609729013
   42.90237467558561	 -0.2696025840185927
   43.78594760940774	  -1.438060321791605
   44.27682146153115	  -1.462840689583074
   45.16039439535328	 -0.6867766823921909
    46.0439673291754	  0.3831123886436104
   46.14214209960009	  0.4883030151027337
   46.24031687002477	  0.5878635190827418
   46.73119072214817	  0.9770048932283393
   47.22206457427158	   1.129447857362107
   47.41841411512094	   1.111714958688864
   48.20381227851839	  0.5992529568621476
   48.40016181936775	  0.3855812456480568
   48.59651136021711	  0.1551318881086109
   48.98921044191584	 -0.3103931929871314
    49.1855599827652	 -0.5225175538022249
   49.28373475318988	 -0.6188181833273387
   49.38190952361456	 -0.7071183664102064
   50.36365722786137	  -1.010689715557911
   50.95270585040946	 -0.6740932681587755
   51.05088062083414	 -0.5875662438859577
    51.2472301616835	 -0.3938722889203956
   51.44357970253287	 -0.1769982540979108
   51.63992924338223	 0.05763718458658362
   51.93445355465627	  0.4301326783193516
   52.13080309550563	  0.6826851367921531
   52.32715263635499	    0.92993632717638
   52.42532740677967	   1.048926584043953
   52.71985171805372	   1.372969359319292
   53.50524988145116	   1.756731246580736
   53.89794896314989	   1.539437095134935
   54.58517235612265	  0.4517543461254591
   55.07604620824606	 -0.6155140421794437
   55.17422097867074	 -0.8235846912426915
   55.27239574909542	  -1.023319275873802
   55.56692006036947	  -1.549035030387493
   55.66509483079415	  -1.693453251876456
   55.86144437164351	  -1.928331757551802
   56.15596868291755	   -2.13871991705638
   56.74501730546564	  -2.093258638942098
   57.03954161673968	  -1.899258466929405
   57.62859023928777	  -1.353335991413505
   57.72676500971245	  -1.255308133400467
   58.02128932098649	 -0.9654534157406576
   58.21763886183585	 -0.7806226334918203
   58.70851271395926	 -0.3611833441553174
    59.0030370252333	 -0.1378178660360132
   59.10121179565798	-0.06698618860601385
   59.19938656608267	0.002510320736586247
   59.78843518863075	  0.4107220668434441
   60.47565858160352	  0.9402517764306648
    60.5738333520282	   1.025443208372573
   60.86835766330224	   1.296753284599467
   61.26105674500096	   1.686762321458158
   61.35923151542565	   1.786277887217991
   61.65375582669969	     2.0773021975725
   62.14462967882309	   2.467849308014844
   62.34097921967246	   2.557894708953033
   63.32272692391927	   1.978237847796031
   63.61725123519331	    1.42842710880412
   64.10812508731672	  0.2792881665168483
   64.40264939859075	 -0.4255780621863108
    64.6971737098648	  -1.045279045404185
   65.18804756198821	  -1.742734245287073
   65.28622233241289	  -1.824178813503895
   65.87527095496097	   -1.94779921853538
   65.97344572538566	  -1.919766216677214
    66.2679700366597	  -1.784352239383641
   66.66066911835843	  -1.542760769453816
   67.05336820005715	  -1.306290548575142
   67.15154297048183	  -1.254680701681177
   68.03511590430395	 -0.9923630379279548
     68.329640215578	   -0.97744406303634
   68.62416452685204	 -0.9825470617924823
   68.72233929727672	 -0.9864304354779978
   68.91868883812609	 -0.9945488391794046
   69.50773746067418	 -0.9904822843070699
   69.60591223109886	 -0.9818381028379226
    69.9004365423729	 -0.9369173793289942
   70.29313562407162	 -0.8268989998980156
   70.98035901704439	 -0.4845199817337381
   72.35480580298993	  0.7214082932082855
   72.45298057341461	  0.8246184561322568
   72.84567965511333	   1.231611145892132
   73.43472827766142	   1.724705706576579
    73.5329030480861	   1.778745173148424
   73.72925258893545	   1.851369596077503
   73.82742735936014	   1.867515015217865
   74.12195167063418	   1.822621644557643
   74.71100029318227	   1.267718022507027
   75.00552460445631	  0.7780089799059156
   75.20187414530567	  0.3992859690327358
   75.49639845657971	 -0.2009515705867987
   75.88909753827843	  -0.953713552130468
    76.0854470791278	  -1.267718022507955
   76.18362184955248	  -1.402794334105146
   76.28179661997716	  -1.521616734281015
   76.37997139040185	  -1.623360170439659
   76.96902001294993	  -1.867515015217902
   77.26354432422397	   -1.77874517314823
   77.36171909464865	  -1.724705706576323
   77.45989386507334	  -1.660543812819814
   78.14711725804611	  -1.030770769434994
   78.24529202847079	 -0.9279660611480278
   79.52156404399163	  0.2795412427369384
     79.717913584841	  0.4199765555953534
   79.91426312569037	  0.5452089274665036
   80.40513697781377	  0.7898029005290068
   81.38688468206058	  0.9963364103704289
   81.48505945248526	  0.9996753532900661
   81.97593330460866	  0.9905889190741315
   82.17228284545803	   0.982547061792743
   82.46680715673207	   0.977444063036546
    82.8595062384308	   1.003898841927184
   82.95768100885547	   1.019362565591307
   83.64490440182824	   1.254680701680994
   84.13577825395164	   1.542760769453455
   84.23395302437633	   1.605421244152611
   84.52847733565036	   1.784352239383186
   84.62665210607506	   1.836387554704671
   84.72482687649973	   1.882071341642009
   84.82300164692441	   1.919766216676741
   85.21570072862313	   1.957390946037187
   85.70657458074655	   1.641724423948339
   85.80474935117122	    1.52102109895236
    85.9029241215959	   1.380875599358248
   86.00109889202059	   1.221940387622659
   86.88467182584272	 -0.7580593012172164
   86.98284659626739	 -0.9908198202842953
   87.08102136669208	  -1.215190409241414
   87.57189521881548	  -2.125607752994599
   87.96459430051421	  -2.511710003125823
   88.25911861178825	  -2.591509708115828
   88.35729338221293	  -2.582511845494326
   88.45546815263761	  -2.557894708952964
   88.65181769348698	  -2.467849308014878
   88.84816723433633	  -2.333869924804099
    89.0445167751857	  -2.168316794452812
   89.24086631603507	  -1.982533406180239
    89.5353906273091	  -1.686762321458462
   89.73174016815847	  -1.488962853062179
   90.12443924985719	  -1.113316675979784
   90.41896356113124	 -0.8577344862037393
   90.61531310198059	 -0.7003578360929212
    92.1861094287755	  0.4400340068942581
   92.38245896962485	  0.6052274543276606
    92.6769832808989	  0.8719572481101909
   93.06968236259762	   1.255308133400474
   93.56055621472103	   1.732225661135637
   93.65873098514571	    1.81859966245031
   94.34595437811848	   2.185194736247804
   94.44412914854315	   2.186660294980826
   95.03317777109125	   1.820161796065508
   95.13135254151592	   1.693453251876356
   95.32770208236529	   1.388107053209743
   96.11310024576274	 -0.2443765700072659
   96.30944978661209	 -0.6504730392120586
   96.50579932746146	  -1.012071277424921
   96.60397409788614	  -1.170705563270218
   96.70214886831081	  -1.312269745163272
   97.09484795000954	  -1.687705838249021
   97.29119749085891	  -1.756731246581192
   97.58572180213295	  -1.722223316102913
   99.05834335850317	 -0.1798313948404025
   99.25469289935252	 0.06155034617015837
   99.35286766977721	  0.1769982540977003
   99.94191629232529	  0.7528994398571072
     100.04009106275	  0.8233744849500624
   100.1382658331747	  0.8849301186332819
   100.4327901444487	   1.010689715558285
   100.5309649148734	   1.031411363012012
