x	u0	u1
           0.5078125	(1.1768592863461098-0.32241317658354784j)	(1.2065121480288847-0.2950424272652339j)
          0.52734375	(1.1338127442194348-0.25703516210437616j)	(1.162179354174519-0.2313979248901496j)
            0.546875	(1.0926449647698666-0.1948658501176084j)	(1.1197270690131718-0.17087320819516683j)
          0.56640625	(1.0533216881755467-0.13582163049806262j)	(1.0791278697761797-0.11338052471595665j)
           0.5859375	(1.0158050368833236-0.07986206453355088j)	(1.0403755035673203-0.05886028116674899j)
          0.60546875	(0.9799707216966275-0.02692965348400775j)	(1.0033819126784138-0.007215557667949929j)
               0.625	(0.9457468486575207+0.023111443204886884j)	(0.968025519418214+0.04162356524197917j)
          0.64453125	(0.9130815337377048+0.0703875997253812j)	(0.9342862060205538+0.08778656522800302j)
           0.6640625	(0.8818902273686602+0.11497023897301203j)	(0.9021098117332506+0.1314118912895203j)
          0.68359375	(0.8521246849778469+0.1569444832335854j)	(0.8713668244486403+0.17249827499293308j)
            0.703125	(0.8237624100719305+0.19647609221093193j)	(0.842018933807577+0.21119693664138922j)
          0.72265625	(0.7966810390752703+0.233683078861051j)	(0.8140456145566773+0.24759981733937114j)
           0.7421875	(0.7708234325313623+0.26865890292653755j)	(0.7873316228152949+0.2817996237073054j)
          0.76171875	(0.7461516885951414+0.30149180273497317j)	(0.7617857024854398+0.3138775415908596j)
             0.78125	(0.7225980937803378+0.3322111999231119j)	(0.737372687997496+0.34387547505649574j)
          0.80078125	(0.7000401748584791+0.36093208582955916j)	(0.7140235743687444+0.37189734928737905j)
           0.8203125	(0.6784583462386992+0.3877712990994706j)	(0.6916841866543734+0.39806033641195493j)
          0.83984375	(0.6578127530393336+0.41277647099957276j)	(0.6702889463925599+0.4224886757039039j)
            0.859375	(0.638032784178089+0.43610498214609483j)	(0.6497886152041502+0.4452746276532398j)
          0.87890625	(0.6190212550004008+0.4577439723671217j)	(0.630137795021929+0.4664702258986918j)
           0.8984375	(0.6007911453208066+0.47777568337770093j)	(0.6113086471558773+0.48609767880946375j)
          0.91796875	(0.5832955620868353+0.49625581705143335j)	(0.5931942025852216+0.5042416137441669j)
              0.9375	(0.5664735140672204+0.5132794261591973j)	(0.5757730642456667+0.5209417905101006j)
          0.95703125	(0.5502810984167503+0.5289538620576275j)	(0.5590597827867647+0.5363217891193988j)
           0.9765625	(0.5347520882112262+0.5433652289417867j)	(0.5429942880428136+0.5504002601669593j)
          0.99609375	(0.5198112839629807+0.556506291145403j)	(0.5275116868013153+0.563187353657595j)
            1.015625	(0.5054603458970042+0.5684701058221748j)	(0.5126353422460348+0.5748316168813321j)
          1.03515625	(0.4916457572851495+0.5793293888539484j)	(0.4983217977267962+0.5853599146851309j)
           1.0546875	(0.4783120993308736+0.5891301996415249j)	(0.48448726855306856+0.5948233999114786j)
          1.07421875	(0.4654196183537982+0.5978489021141316j)	(0.47113917494743274+0.6032708886701739j)
             1.09375	(0.4530056412788309+0.6055740140041952j)	(0.4582941489036323+0.6107551617430068j)
          1.11328125	(0.440978151668732+0.6123244319856863j)	(0.44592283312562264+0.6173651992807666j)
           1.1328125	(0.4293596281096097+0.6182353424821853j)	(0.43400861095055054+0.6231494849144324j)
          1.15234375	(0.41815531011782614+0.6233220500604202j)	(0.4225198625654283+0.6281113229926187j)
            1.171875	(0.4073595059396484+0.6275924436800899j)	(0.4114245068857434+0.6322569017470839j)
          1.19140625	(0.3969190458925044+0.6311264282142861j)	(0.40068900172311395+0.6356051208526324j)
           1.2109375	(0.3868114924261181+0.6339243764271036j)	(0.39030210744351446+0.6382044861256474j)
          1.23046875	(0.37706053122271976+0.6360017333098908j)	(0.38027081048251854+0.6401549749721342j)
                1.25	(0.3676883451570803+0.637445568071393j)	(0.3705992746296413+0.6414307648566672j)
          1.26953125	(0.3586347924253862+0.6383004584777264j)	(0.3613085318110353+0.6420883672661292j)
           1.2890625	(0.3499240632770412+0.6385846147600852j)	(0.3522922837050444+0.64216728445245j)
          1.30859375	(0.34150002937875407+0.6382764183613863j)	(0.3435698693623071+0.6417101602298048j)
            1.328125	(0.33330176158900515+0.6374445740636182j)	(0.33520013142179406+0.6407249713960381j)
          1.34765625	(0.3253452164980829+0.6361268964581029j)	(0.32707988969860946+0.6392623739046909j)
           1.3671875	(0.3176443750311904+0.6343597797309046j)	(0.319201531058643+0.637346958743909j)
          1.38671875	(0.3101437269744175+0.6321621285100019j)	(0.311573132349176+0.6349598048703721j)
             1.40625	(0.30283205341703057+0.6295378437957914j)	(0.3041843969974084+0.6321317733802012j)
          1.42578125	(0.29577107791009816+0.6264727172405353j)	(0.297009488133502+0.6289471472365394j)
           1.4453125	(0.28893924584024505+0.6230625340484133j)	(0.29001411248716263+0.6254179582513618j)
          1.46484375	(0.2823354419712842+0.619277910649782j)	(0.28315955679218074+0.6215887343787247j)
            1.484375	(0.27590632298489026+0.6151534256882857j)	(0.27648867256321397+0.6174565294919708j)
          1.50390625	(0.2696028044631533+0.6107501385001383j)	(0.2700122501985238+0.6130406479877529j)
           1.5234375	(0.2634986878559268+0.606101112083575j)	(0.26375319296066696+0.6083216979346509j)
          1.54296875	(0.2575384284063696+0.601212475332377j)	(0.25769184371110887+0.60332978740807j)
              1.5625	(0.2517272519546943+0.5960833805818004j)	(0.2517806218892022+0.5981279812942617j)
          1.58203125	(0.2460895182534987+0.5907239559283863j)	(0.24604785637605409+0.5927232033052909j)
           1.6015625	(0.24064434314802527+0.5852229851792863j)	(0.24052970671623203+0.5871778503710054j)
          1.62109375	(0.23532183401578768+0.5795804255221546j)	(0.23514237320250758+0.5814427598725275j)
            1.640625	(0.23015207563510487+0.5738244280814462j)	(0.2298896124012566+0.5755495132876609j)
          1.66015625	(0.22514831678882857+0.5679282967239894j)	(0.22482998193337803+0.5695506808952616j)
           1.6796875	(0.2202745005687517+0.5618642395495139j)	(0.21990872753817214+0.5634282522015867j)
          1.69921875	(0.21548890917947378+0.5556694235180007j)	(0.2150891644334817+0.5571826268787975j)
             1.71875	(0.21083176897671613+0.5493802718328078j)	(0.21041966373439858+0.550808839786068j)
          1.73828125	(0.20627611243073585+0.5430006219973048j)	(0.2058931119089571+0.544298884836834j)
           1.7578125	(0.20178688182768256+0.5365176356268826j)	(0.20147411124558579+0.5377253401482804j)
          1.77734375	(0.19744061994704898+0.5299114299197748j)	(0.19713457155231273+0.5310729079268072j)
            1.796875	(0.1932323720340281+0.5232459651781871j)	(0.19283407254284857+0.5243855444054556j)
          1.81640625	(0.18915315067730465+0.5165195662233109j)	(0.18861022400986727+0.5176368175339361j)
           1.8359375	(0.1851960684587085+0.5097080445754828j)	(0.18448994780405326+0.5108696652348236j)
          1.85546875	(0.1812686626049938+0.5028602115715742j)	(0.18049283815257766+0.5040219315847089j)
               1.875	(0.17743944812010845+0.49600636479732213j)	(0.17661892528794343+0.49713028571266193j)
          1.89453125	(0.17369200242325392+0.4891529936479194j)	(0.1728210013979502+0.4902236354724205j)
           1.9140625	(0.1700143693823054+0.4822941874489064j)	(0.16911418531807165+0.4833273261453814j)
          1.93359375	(0.16640175289650783+0.47540601231057766j)	(0.16556434715403817+0.47644326515628066j)
            1.953125	(0.16293329256839714+0.46853493966908366j)	(0.1620911575656521+0.46958285748235395j)
          1.97265625	(0.15954660067437307+0.46171906455989276j)	(0.15867011840140932+0.462717409740943j)
           1.9921875	(0.1562573410132915+0.4549604638315756j)	(0.15539200840759881+0.4558982311753527j)
          2.01171875	(0.15307433059597914+0.4482371589976145j)	(0.15220314639919158+0.44908265353934174j)
             2.03125	(0.1499698983629913+0.4415067390217754j)	(0.14906920381219796+0.4423309567913314j)
          2.05078125	(0.14688740362157465+0.43480828266256455j)	(0.14599254964090122+0.43556553264924963j)
           2.0703125	(0.14387219940399387+0.42816105356106804j)	(0.1429803110582673+0.42880382057238536j)
          2.08984375	(0.14092776033659887+0.42154779903505063j)	(0.14002448593173206+0.42207194088151667j)
            2.109375	(0.1380165115490686+0.4150213398869405j)	(0.13712285647709743+0.41541826484255095j)
          2.12890625	(0.13511891588042804+0.4085048662223345j)	(0.1342525059293027+0.40886641490220604j)
           2.1484375	(0.13228967246049494+0.4019956926925652j)	(0.131425216026505+0.40240868334038726j)
          2.16796875	(0.129524628739022+0.3955205494061955j)	(0.12866049251594008+0.3960041261286662j)
              2.1875	(0.12679827136570598+0.38904903852540407j)	(0.12593264470261772+0.38963601243678014j)
          2.20703125	(0.12408385570228055+0.38267350715616233j)	(0.12321992433657142+0.3832829242122542j)
           2.2265625	(0.12143411154765438+0.376385617859585j)	(0.1205702685319207+0.3770050493877341j)
          2.24609375	(0.11884359847538828+0.37016543701639854j)	(0.11796835879158381+0.3708062542101833j)
            2.265625	(0.11632067025339997+0.364018558370353j)	(0.11544335172128514+0.36460717674150817j)
          2.28515625	(0.11381558359045521+0.35798370098626936j)	(0.11297210128837917+0.35846891993278823j)
           2.3046875	(0.11134857300628287+0.35197278035839163j)	(0.1105451864867205+0.35244291953165946j)
          2.32421875	(0.10895123623345679+0.34600924155814544j)	(0.10816740115493453+0.34643528585205585j)
             2.34375	(0.1066443308579689+0.34010073773415517j)	(0.10581526669939603+0.3404828942165875j)
          2.36328125	(0.10439037500412121+0.33423789939936627j)	(0.10353532110674993+0.33461309174683596j)
           2.3828125	(0.10215778603757428+0.32843199472290413j)	(0.10127576903830049+0.3288551828070162j)
          2.40234375	(0.09994696733948838+0.3227575640345696j)	(0.09901996554355047+0.32320069967071613j)
            2.421875	(0.09782106785229117+0.31716448609644887j)	(0.09679397641908821+0.3176515517754952j)
          2.44140625	(0.0957000379704889+0.3116665209658453j)	(0.09463152284710907+0.31217899694675394j)
           2.4609375	(0.09366784950578652+0.30622739633420615j)	(0.09256376560887136+0.3067844408728844j)
          2.48046875	(0.09169070803945287+0.30092939332400276j)	(0.0905857178572061+0.30145854710379755j)
                 2.5	(0.08973643085098804+0.29575475369937865j)	(0.08864730663077813+0.2962203063200146j)
          2.51953125	(0.08778271093149226+0.2906864841612242j)	(0.08674571013591226+0.29108806155031414j)
           2.5390625	(0.08585414275020908+0.28574082182692j)	(0.08490087063788332+0.2861120507970961j)
          2.55859375	(0.08398625607121724+0.2809178560884082j)	(0.08308311512850419+0.28122291485355394j)
            2.578125	(0.08219497100391382+0.27614038008299974j)	(0.08132942453905478+0.276400686853829j)
          2.59765625	(0.08042478377245199+0.27144859357157747j)	(0.07956388871723397+0.2717181490356867j)
           2.6171875	(0.07868781301322081+0.26683395283205535j)	(0.0778329193646885+0.2671451073917295j)
          2.63671875	(0.07699976117338503+0.26227720521342723j)	(0.07614618885558416+0.2626166528813116j)
             2.65625	(0.07539029030207522+0.2578110399553446j)	(0.07450087141032885+0.25821283596901085j)
          2.67578125	(0.07379271446147329+0.2534834410179527j)	(0.07290990383419566+0.25392511381519334j)
           2.6953125	(0.0722061340404273+0.24924088048074605j)	(0.07134361916809234+0.24971865595334453j)
          2.71484375	(0.07062530605225048+0.24511526345796064j)	(0.06982425301527517+0.24555816318047297j)
            2.734375	(0.06910690919479567+0.24109673731995357j)	(0.06838434835698431+0.2414442624812676j)
          2.75390625	(0.06765274634120222+0.23711709033542394j)	(0.06699832286190155+0.23737187224577783j)
           2.7734375	(0.0662039757139618+0.23320036821897155j)	(0.06563556922796998+0.23337985057410232j)
          2.79296875	(0.0647980111569309+0.2293382175433022j)	(0.06427215173082113+0.22947586579718204j)
              2.8125	(0.06343428268391255+0.22556748018837103j)	(0.0628985920980028+0.22568371263802872j)
          2.83203125	(0.062052769945673714+0.22186296085349355j)	(0.06155636555702046+0.22195366497123858j)
           2.8515625	(0.06068883880035539+0.2181685910804526j)	(0.060244326974177476+0.21827948114430373j)
          2.87109375	(0.059363848751125325+0.2145020589354375j)	(0.058904409260878365+0.21462293488931694j)
            2.890625	(0.0580807638281442+0.21085568646769787j)	(0.05759043777143885+0.21100675140606606j)
          2.91015625	(0.0567770169915483+0.20724022883286697j)	(0.0563045029232252+0.207490632604922j)
           2.9296875	(0.055494042034325786+0.20372581851577132j)	(0.05503413257919809+0.2039719691245679j)
          2.94921875	(0.054242021144313285+0.20028621302464378j)	(0.05376028559351646+0.2004826278966378j)
             2.96875	(0.05302536356844759+0.19689223788070048j)	(0.05254023541770836+0.19707531818104168j)
          2.98828125	(0.05183935297412082+0.19356729779545698j)	(0.05131128615748817+0.193723015767189j)
           3.0078125	(0.05068371360942028+0.19034634988134652j)	(0.05006074958859483+0.19043063786484538j)
          3.02734375	(0.049486877097795756+0.18717037988563345j)	(0.04881779233910742+0.18719161862961975j)
            3.046875	(0.04830489383380859+0.1840169302717732j)	(0.047627710468965356+0.18402377242958817j)
          3.06640625	(0.0471217181399627+0.18089562550942706j)	(0.046473099944381854+0.1809625523118077j)
           3.0859375	(0.04591335904306279+0.1778204536777109j)	(0.045382244525292936+0.1779968329748155j)
          3.10546875	(0.04473874391142746+0.17486108847907528j)	(0.04429920440848592+0.17508268400745486j)
               3.125	(0.04360447923167814+0.1719389080720306j)	(0.04323860320128798+0.17220846737304718j)
          3.14453125	(0.04250530018790787+0.1690731944199937j)	(0.042132035193197366+0.16935098350973693j)
           3.1640625	(0.04142657304743471+0.1662823640008466j)	(0.041066280537020376+0.16655028426260288j)
          3.18359375	(0.040340805092255315+0.16353418517960008j)	(0.04001294892772779+0.16380861528562435j)
            3.203125	(0.03930798874590506+0.160789076418764j)	(0.03902248622500253+0.16106448411896904j)
          3.22265625	(0.0383424746138089+0.15809258241425403j)	(0.038064206248280566+0.15833929665332475j)
           3.2421875	(0.03744111864217537+0.15544721918386j)	(0.03711559106198234+0.15569999471709808j)
          3.26171875	(0.036590325075626914+0.15280928485772088j)	(0.0362069760446113+0.15306962784030514j)
             3.28125	(0.03572907970466313+0.1502058507941002j)	(0.03535591408488419+0.1504458823270063j)
          3.30078125	(0.03487091103832528+0.14767891775606695j)	(0.03450888232598093+0.1478906928952996j)
           3.3203125	(0.03404253377376382+0.14520284506858197j)	(0.03368794349361483+0.1453819921546479j)
          3.33984375	(0.03324394478031323+0.14276869719736898j)	(0.03282685253229899+0.1428788598233317j)
            3.359375	(0.03245349466105711+0.14042804300208928j)	(0.03198894186950121+0.14041512760941485j)
          3.37890625	(0.031633994234966545+0.13812105483775192j)	(0.03116202737778824+0.13800838189699569j)
           3.3984375	(0.030817681605306242+0.13580844731448835j)	(0.03036780296930345+0.13570179903778692j)
          3.41796875	(0.030025595768576413+0.13352286607058708j)	(0.02958571350202431+0.13349384562125183j)
              3.4375	(0.029208249973648057+0.13122869023965414j)	(0.02883306923472362+0.1313364080991286j)
          3.45703125	(0.02838540454288231+0.12902953920778695j)	(0.02808324587739036+0.12921100325470694j)
           3.4765625	(0.02759063088606084+0.12688523323684756j)	(0.0273074864979284+0.12708728561062846j)
          3.49609375	(0.02682843332796775+0.12477996203850356j)	(0.026538371862428925+0.12499983717891208j)
            3.515625	(0.02608812312279389+0.12273013512823291j)	(0.025794234414699718+0.12297291809876801j)
          3.53515625	(0.025336196823687845+0.12074392630453562j)	(0.025079346165871735+0.12094283811747328j)
           3.5546875	(0.02459772664208082+0.11874953429217572j)	(0.024411480385040582+0.11890429409455497j)
          3.57421875	(0.023919869577197245+0.11677261238681216j)	(0.023737574918230725+0.11694853143682102j)
             3.59375	(0.023296552360630857+0.11483462198097463j)	(0.02309722411508383+0.11500017118211014j)
          3.61328125	(0.022723776315718452+0.11289905396626085j)	(0.02247940501219417+0.11303750648316047j)
           3.6328125	(0.022141529580410463+0.11097526536700666j)	(0.021881826087806033+0.11112194783064744j)
          3.65234375	(0.021553561195207516+0.10911856152797933j)	(0.021300211664219137+0.10925811983525807j)
            3.671875	(0.020993269893969657+0.10731865661863982j)	(0.02067069253564613+0.1074207610086273j)
          3.69140625	(0.020444896847410604+0.10553772820072296j)	(0.020036198048805742+0.10562154487574898j)
           3.7109375	(0.019935092213270195+0.1038181441616206j)	(0.019414520954269876+0.10386303388059531j)
          3.73046875	(0.019425194630900283+0.10218204254007687j)	(0.018847367503436574+0.10217312738820444j)
                3.75	(0.01886185223113211+0.1005702772266088j)	(0.01833388105158554+0.10055770556289112j)
          3.76953125	(0.018307265204428283+0.09897989904141698j)	(0.01785041910586599+0.09898785553859954j)
           3.7890625	(0.01769793751019929+0.09741364093290383j)	(0.017367939312989883+0.09744936670498908j)
          3.80859375	(0.017100181134698668+0.09592948638410853j)	(0.016846123007584642+0.09597651384424209j)
            3.828125	(0.016540420217463186+0.09449306257298883j)	(0.016309679250468202+0.09454294711079488j)
          3.84765625	(0.01600232314012193+0.09308479877698148j)	(0.01581234911857055+0.09315168599462115j)
           3.8671875	(0.015473743367521439+0.09169361165585664j)	(0.015297045962100332+0.09177785913694149j)
          3.88671875	(0.014992104825224548+0.09036956310903582j)	(0.014740122454076583+0.09039472405203652j)
             3.90625	(0.01448844092381437+0.08909385007315816j)	(0.014229718157253123+0.08906977813894312j)
          3.92578125	(0.01396171239786724+0.0878233896009939j)	(0.013715008166959197+0.08776694075655381j)
           3.9453125	(0.01344511164941671+0.08653994005203743j)	(0.013156312949341095+0.08649202023846649j)
          3.96484375	(0.012918846308101667+0.08525813048596967j)	(0.012602804890894714+0.08524704577087429j)
            3.984375	(0.012363036073705452+0.08400519708805732j)	(0.01208188618818646+0.08402612635714883j)
          4.00390625	(0.01183704479907545+0.08283046539754445j)	(0.011575240333693282+0.08289820382955815j)
           4.0234375	(0.011351674116079916+0.08165941469607249j)	(0.011092360891272815+0.08183003902556552j)
          4.04296875	(0.01087345945553217+0.08053788417297447j)	(0.010624966829010332+0.0808056802888662j)
              4.0625	(0.010399899418648592+0.07942662784274554j)	(0.010183331829303213+0.07976646428115333j)
          4.08203125	(0.009980766931325769+0.07831693604960055j)	(0.009765754520167466+0.07871060000412777j)
           4.1015625	(0.009620480853482577+0.07728434212819421j)	(0.009370136197350373+0.0776494679136415j)
          4.12109375	(0.0092735400934984+0.07631099138402522j)	(0.008984158299237946+0.07664097966711915j)
            4.140625	(0.00896095585255871+0.0754151547058006j)	(0.008671748164514506+0.07566282912777159j)
          4.16015625	(0.008710947422865892+0.07455670704699802j)	(0.008411359243882505+0.07474920840829162j)
           4.1796875	(0.00848455023113144+0.0736880940029025j)	(0.008154566894802942+0.07383077032768422j)
          4.19921875	(0.008258249147351501+0.07283611965375544j)	(0.007926313569188409+0.07296563286326169j)
             4.21875	(0.00805215820925674+0.07203305796255088j)	(0.00774763817127655+0.07219225763875188j)
          4.23828125	(0.007842239386652045+0.07123149102643664j)	(0.007575248568828408+0.07142395058555094j)
           4.2578125	(0.007671187020257486+0.07042617851977437j)	(0.007420878209130094+0.07068164724203589j)
          4.27734375	(0.007557513324970594+0.06967215833915794j)	(0.007339999150803023+0.06998793408692897j)
            4.296875	(0.007466092495594462+0.06898914507456516j)	(0.007295717589198697+0.0693221826543173j)
          4.31640625	(0.007391140930322004+0.06836015488054459j)	(0.007251294115282858+0.06868739154047813j)
           4.3359375	(0.007381969639551039+0.06778985509933695j)	(0.007223699030530134+0.06802115282829146j)
          4.35546875	(0.0073954548925952435+0.06718766388998611j)	(0.007206892401158516+0.06733643328240276j)
               4.375	(0.00740350849993936+0.06661966591141863j)	(0.007201652314708259+0.06665199714361719j)
          4.39453125	(0.007412632917382207+0.06606718061760297j)	(0.007207399864382933+0.06602344951748751j)
           4.4140625	(0.0074607405958602435+0.06552750809834329j)	(0.0072306163460063855+0.06545814737108673j)
          4.43359375	(0.007510963145388329+0.06505024051980679j)	(0.007267532063893363+0.06496002868036849j)
            4.453125	(0.007520533290785489+0.06458519138554862j)	(0.007320623829338249+0.06444933723192074j)
          4.47265625	(0.007511438553311461+0.06410653318095394j)	(0.007340524827356559+0.06398697360310969j)
           4.4921875	(0.007496612471618647+0.06360930159242024j)	(0.00730972006724287+0.06352216647005364j)
          4.51171875	(0.007432773087772751+0.06312372558025293j)	(0.0073081510749992695+0.06310177140850705j)
             4.53125	(0.007373630551733734+0.06269290786461106j)	(0.00730848122105382+0.06268705009741796j)
          4.55078125	(0.007349688857417269+0.06229386962211153j)	(0.0072376869511101005+0.062272010015270565j)
           4.5703125	(0.007323446915720289+0.06190096195213912j)	(0.007187801637662389+0.06187355727682327j)
          4.58984375	(0.007311257439742591+0.061520342455946994j)	(0.007147579230260187+0.06150175934976507j)
            4.609375	(0.007338772360640067+0.061181084266395444j)	(0.007074277322912326+0.061175783316441246j)
          4.62890625	(0.007348537027716234+0.060901301904258104j)	(0.006973983170739023+0.0609006043580195j)
           4.6484375	(0.0073064228455665126+0.060635970629726976j)	(0.006889125327877776+0.0606281012541339j)
          4.66796875	(0.007256573283467849+0.0603764689032274j)	(0.006840045454126309+0.06039766785147055j)
              4.6875	(0.007143294141505108+0.06015578999251325j)	(0.006858338230696537+0.06020001388880386j)
          4.70703125	(0.0070692279309949035+0.05999701533430865j)	(0.00689843096268189+0.06003410021314787j)
           4.7265625	(0.007013358526855307+0.05985406734340057j)	(0.006937490892110931+0.05987886793068281j)
          4.74609375	(0.006964729071979481+0.059710131323461035j)	(0.006933065408772809+0.059752872492534775j)
            4.765625	(0.006937936959100388+0.05960574103140742j)	(0.006893763449525581+0.059644543547534845j)
          4.78515625	(0.0068962529481497725+0.05953756281328115j)	(0.006885178027609906+0.05956645191673551j)
           4.8046875	(0.006837625322978436+0.05945169272561024j)	(0.006866803103960428+0.05948053182352539j)
          4.82421875	(0.006815335576507653+0.05933525980348814j)	(0.006855689963394862+0.0593434135056079j)
             4.84375	(0.006833421780675142+0.05922493204655116j)	(0.006844169017803492+0.05923882926283186j)
          4.86328125	(0.006876456420323973+0.059074577405154094j)	(0.006845482429655492+0.059160820316062845j)
           4.8828125	(0.006891057667462619+0.05892586551613144j)	(0.006847222697883515+0.059017789834164947j)
          4.90234375	(0.00690482058381775+0.05882379085773903j)	(0.006858959042971513+0.05888959042176911j)
            4.921875	(0.0069337041458614745+0.058745819678873934j)	(0.006882451874145656+0.05878647077510257j)
          4.94140625	(0.0069774707640144484+0.05866632470615457j)	(0.006874965148787604+0.058691889763101024j)
           4.9609375	(0.007041440923526099+0.05863395943825195j)	(0.006819475246154116+0.058600662833634964j)
          4.98046875	(0.007090462379543028+0.05865371303682776j)	(0.006784173436621854+0.05852694474751852j)
